freq,freq_label,unit,unit_label,sector,sector_label,na_item,na_item_label,geo,geo_label,time,time_label,value,status,dataset_label,source,updated
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2019,2019,45.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2020,2020,56.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2021,2021,53.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2022,2022,48.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2023,2023,49.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2024,2024,54.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PL,Poland,2025,2025,59.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,1995,1995,62.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,1996,1996,63.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,1997,1997,58.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,1998,1998,55.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,1999,1999,55.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2000,2000,54.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2001,2001,57.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2002,2002,60.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2003,2003,63.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2004,2004,67.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2005,2005,72.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2006,2006,73.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2007,2007,72.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2008,2008,75.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2009,2009,87.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2010,2010,99.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2011,2011,114.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2012,2012,128.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2013,2013,130.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2014,2014,132.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2015,2015,131.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2016,2016,131.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2017,2017,126.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2018,2018,121.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2019,2019,116.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2020,2020,134.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2021,2021,123.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2022,2022,111.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2023,2023,96.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2024,2024,93.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,PT,Portugal,2025,2025,89.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,1995,1995,6.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,1996,1996,10.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,1997,1997,15.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,1998,1998,16.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,1999,1999,21.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2000,2000,22.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2001,2001,25.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2002,2002,24.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2003,2003,22.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2004,2004,18.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2005,2005,15.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2006,2006,12.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2007,2007,11.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2008,2008,12.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2009,2009,21.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2010,2010,29.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2011,2011,32.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2012,2012,35.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2013,2013,37.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2014,2014,39.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2015,2015,37.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2016,2016,37.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2017,2017,35.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2018,2018,34.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2019,2019,35.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2020,2020,46.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2021,2021,48.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2022,2022,48.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2023,2023,49.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2024,2024,54.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,RO,Romania,2025,2025,59.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,1995,1995,18.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,1996,1996,21.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,1997,1997,22.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,1998,1998,22.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,1999,1999,23.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2000,2000,26.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2001,2001,26.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2002,2002,27.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2003,2003,27.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2004,2004,27.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2005,2005,26.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2006,2006,26.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2007,2007,22.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2008,2008,21.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2009,2009,34.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2010,2010,38.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2011,2011,46.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2012,2012,54.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2013,2013,70.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2014,2014,81.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2015,2015,83.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2016,2016,79.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2017,2017,74.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2018,2018,71.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2019,2019,66.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2020,2020,80.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2021,2021,74.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2022,2022,72.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2023,2023,68.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2024,2024,66.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SI,Slovenia,2025,2025,65.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,1995,1995,21.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,1996,1996,30.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,1997,1997,32.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,1998,1998,33.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,1999,1999,47.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2000,2000,50.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2001,2001,51.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2002,2002,45.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2003,2003,43.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2004,2004,42.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2005,2005,35.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2006,2006,31.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2007,2007,30.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2008,2008,28.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2009,2009,36.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2010,2010,40.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2011,2011,43.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2012,2012,51.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2013,2013,54.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2014,2014,53.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2015,2015,51.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2016,2016,52.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2017,2017,51.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2018,2018,49.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2019,2019,48.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2020,2020,58.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2021,2021,60.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,SK,Slovakia,2022,2022,57.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
